,Tanggal,Kecamatan,pam,pat,elevasi,bulan,bulan_num,tahun,wilayah
303,2018-08-01,Tanah Abang,1425304,22146,10.391615491,August,8,2018,Jakarta Pusat
304,2018-08-01,Sawah Besar,258274,4013,4.3916154910000005,August,8,2018,Jakarta Pusat
305,2018-08-01,Gambir,528906,8218,4.3916154910000005,August,8,2018,Jakarta Pusat
306,2018-08-01,Cempaka Putih,29991,466,6.3916154910000005,August,8,2018,Jakarta Pusat
307,2018-08-01,Johar Baru,1737,27,11.391615491,August,8,2018,Jakarta Pusat
308,2018-08-01,Kemayoran,213609,3319,5.3916154910000005,August,8,2018,Jakarta Pusat
309,2018-08-01,Senen,94544,1469,10.391615491,August,8,2018,Jakarta Pusat
310,2018-08-01,Kramat Jati,568680,8836,36.364437924,August,8,2018,Jakarta Timur
311,2018-08-01,Ciracas,361056,5610,52.36443792399999,August,8,2018,Jakarta Timur
312,2018-08-01,Cipayung,1445706,22463,73.364437924,August,8,2018,Jakarta Timur
313,2018-08-01,Makasar,2910914,45229,29.364437924,August,8,2018,Jakarta Timur
314,2018-08-01,Pasar Rebo,344580,5354,48.36443792399999,August,8,2018,Jakarta Timur
315,2018-08-01,Jatinegara,212257,3298,17.364437924,August,8,2018,Jakarta Timur
316,2018-08-01,Duren sawit,380300,5909,20.364437924,August,8,2018,Jakarta Timur
317,2018-08-01,Matraman,174414,2710,9.364437924,August,8,2018,Jakarta Timur
318,2018-08-01,Pulo Gadung,584319,9079,11.364437924,August,8,2018,Jakarta Timur
319,2018-08-01,Cakung,571383,8878,9.364437924,August,8,2018,Jakarta Timur
320,2018-08-01,Tanjung Priok,7465,116,4.389159601,August,8,2018,Jakarta Utara
321,2018-08-01,Cilincing,158903,2469,2.389159601,August,8,2018,Jakarta Utara
322,2018-08-01,Kelapa gading,4826,75,5.389159601,August,8,2018,Jakarta Utara
323,2018-08-01,Koja,330614,5137,5.389159601,August,8,2018,Jakarta Utara
324,2018-08-01,Pademangan,1043910,16220,4.389159601,August,8,2018,Jakarta Utara
325,2018-08-01,Penjaringan,1014369,15761,1.389159601,August,8,2018,Jakarta Utara
326,2018-08-01,Setiabudi,770769,11976,23.394847366999997,August,8,2018,Jakarta Selatan
327,2018-08-01,Tebet,680665,10576,18.394847367,August,8,2018,Jakarta Selatan
328,2018-08-01,Keb Baru,4767299,74073,20.394847367,August,8,2018,Jakarta Selatan
329,2018-08-01,Keb Lama,2539496,39458,25.394847366999997,August,8,2018,Jakarta Selatan
330,2018-08-01,Cilandak,277131,4306,38.394847367,August,8,2018,Jakarta Selatan
331,2018-08-01,Pesanggrahan,3480367,54077,22.394847366999997,August,8,2018,Jakarta Selatan
332,2018-08-01,Pasar Minggu,1271035,19749,39.394847367,August,8,2018,Jakarta Selatan
333,2018-08-01,Jagakarsa,1097200,17048,62.394847367,August,8,2018,Jakarta Selatan
334,2018-08-01,Mampang Prapatan,1311903,20384,26.394847366999997,August,8,2018,Jakarta Selatan
335,2018-08-01,Pancoran,1859988,28900,25.394847366999997,August,8,2018,Jakarta Selatan
336,2018-09-01,Kalideres,1258163,19549,5.352066161000001,September,9,2018,Jakarta Barat
337,2018-09-01,Cengkareng,917186,14251,3.352066161,September,9,2018,Jakarta Barat
338,2018-09-01,Tambora,579,9,4.352066161000001,September,9,2018,Jakarta Barat
339,2018-09-01,Grogol Petamburan,396647,6163,4.352066161000001,September,9,2018,Jakarta Barat
340,2018-09-01,Taman Sari,67641,1051,5.352066161000001,September,9,2018,Jakarta Barat
341,2018-09-01,Kebon Jeruk,1049316,16304,10.352066161,September,9,2018,Jakarta Barat
342,2018-09-01,Kembangan,997507,15499,10.352066161,September,9,2018,Jakarta Barat
343,2018-09-01,Palmerah,1073258,16676,9.352066161,September,9,2018,Jakarta Barat
344,2018-09-01,Menteng,2337793,36324,10.391615491,September,9,2018,Jakarta Pusat
345,2018-09-01,Tanah Abang,3013889,46829,10.391615491,September,9,2018,Jakarta Pusat
346,2018-09-01,Sawah Besar,450323,6997,4.3916154910000005,September,9,2018,Jakarta Pusat
347,2018-09-01,Gambir,680665,10576,4.3916154910000005,September,9,2018,Jakarta Pusat
348,2018-09-01,Cempaka Putih,66998,1041,6.3916154910000005,September,9,2018,Jakarta Pusat
349,2018-09-01,Johar Baru,2059,32,11.391615491,September,9,2018,Jakarta Pusat
350,2018-09-01,Kemayoran,213416,3316,5.3916154910000005,September,9,2018,Jakarta Pusat
351,2018-09-01,Senen,203311,3159,10.391615491,September,9,2018,Jakarta Pusat
352,2018-09-01,Kramat Jati,835772,12986,36.364437924,September,9,2018,Jakarta Timur
353,2018-09-01,Ciracas,553234,8596,52.36443792399999,September,9,2018,Jakarta Timur
354,2018-09-01,Cipayung,1571079,24411,73.364437924,September,9,2018,Jakarta Timur
355,2018-09-01,Makasar,3217137,49987,29.364437924,September,9,2018,Jakarta Timur
356,2018-09-01,Pasar Rebo,672620,10451,48.36443792399999,September,9,2018,Jakarta Timur
357,2018-09-01,Jatinegara,365819,5684,17.364437924,September,9,2018,Jakarta Timur
358,2018-09-01,Duren sawit,157165,2442,20.364437924,September,9,2018,Jakarta Timur
359,2018-09-01,Matraman,125179,1945,9.364437924,September,9,2018,Jakarta Timur
360,2018-09-01,Pulo Gadung,489646,7608,11.364437924,September,9,2018,Jakarta Timur
361,2018-09-01,Cakung,752555,11693,9.364437924,September,9,2018,Jakarta Timur
362,2018-09-01,Tanjung Priok,7272,113,4.389159601,September,9,2018,Jakarta Utara
363,2018-09-01,Cilincing,158903,2469,2.389159601,September,9,2018,Jakarta Utara
364,2018-09-01,Kelapa gading,4826,75,5.389159601,September,9,2018,Jakarta Utara
365,2018-09-01,Koja,315168,4897,5.389159601,September,9,2018,Jakarta Utara
366,2018-09-01,Pademangan,390983,6075,4.389159601,September,9,2018,Jakarta Utara
367,2018-09-01,Penjaringan,1151069,17885,1.389159601,September,9,2018,Jakarta Utara
368,2018-09-01,Setiabudi,4319357,67113,23.394847366999997,September,9,2018,Jakarta Selatan
369,2018-09-01,Tebet,981803,15255,18.394847367,September,9,2018,Jakarta Selatan
370,2018-09-01,Keb Baru,1004458,15607,20.394847367,September,9,2018,Jakarta Selatan
371,2018-09-01,Keb Lama,5272457,81922,25.394847366999997,September,9,2018,Jakarta Selatan
372,2018-09-01,Cilandak,3770435,58584,38.394847367,September,9,2018,Jakarta Selatan
373,2018-09-01,Pesanggrahan,481087,7475,22.394847366999997,September,9,2018,Jakarta Selatan
374,2018-09-01,Pasar Minggu,3821601,59379,39.394847367,September,9,2018,Jakarta Selatan
375,2018-09-01,Jagakarsa,2036012,31635,62.394847367,September,9,2018,Jakarta Selatan
376,2018-09-01,Mampang Prapatan,1363262,21182,26.394847366999997,September,9,2018,Jakarta Selatan
377,2018-09-01,Pancoran,1972038,30641,25.394847366999997,September,9,2018,Jakarta Selatan
378,2018-10-01,Kalideres,1258163,19549,5.352066161000001,October,10,2018,Jakarta Barat
379,2018-10-01,Cengkareng,995061,15461,3.352066161,October,10,2018,Jakarta Barat
380,2018-10-01,Tambora,257,4,4.352066161000001,October,10,2018,Jakarta Barat
381,2018-10-01,Grogol Petamburan,377532,5866,4.352066161000001,October,10,2018,Jakarta Barat
382,2018-10-01,Taman Sari,42670,663,5.352066161000001,October,10,2018,Jakarta Barat
383,2018-10-01,Kebon Jeruk,1272193,19767,10.352066161,October,10,2018,Jakarta Barat
384,2018-10-01,Kembangan,919439,14286,10.352066161,October,10,2018,Jakarta Barat
385,2018-10-01,Palmerah,734277,11409,9.352066161,October,10,2018,Jakarta Barat
386,2018-10-01,Menteng,1570821,24407,10.391615491,October,10,2018,Jakarta Pusat
387,2018-10-01,Tanah Abang,2635263,40946,10.391615491,October,10,2018,Jakarta Pusat
388,2018-10-01,Sawah Besar,348442,5414,4.3916154910000005,October,10,2018,Jakarta Pusat
389,2018-10-01,Gambir,584577,9083,4.3916154910000005,October,10,2018,Jakarta Pusat
390,2018-10-01,Cempaka Putih,59468,924,6.3916154910000005,October,10,2018,Jakarta Pusat
391,2018-10-01,Johar Baru,2767,43,11.391615491,October,10,2018,Jakarta Pusat
392,2018-10-01,Kemayoran,238902,3712,5.3916154910000005,October,10,2018,Jakarta Pusat
393,2018-10-01,Senen,496340,7712,10.391615491,October,10,2018,Jakarta Pusat
394,2018-10-01,Kramat Jati,605944,9415,36.364437924,October,10,2018,Jakarta Timur
395,2018-10-01,Ciracas,569130,8843,52.36443792399999,October,10,2018,Jakarta Timur
396,2018-10-01,Cipayung,865763,13452,73.364437924,October,10,2018,Jakarta Timur
397,2018-10-01,Makasar,2859877,44436,29.364437924,October,10,2018,Jakarta Timur
398,2018-10-01,Pasar Rebo,117713,1829,48.36443792399999,October,10,2018,Jakarta Timur
399,2018-10-01,Jatinegara,155299,2413,17.364437924,October,10,2018,Jakarta Timur
400,2018-10-01,Duren sawit,160383,2492,20.364437924,October,10,2018,Jakarta Timur
401,2018-10-01,Matraman,85598,1330,9.364437924,October,10,2018,Jakarta Timur
402,2018-10-01,Pulo Gadung,489260,7602,11.364437924,October,10,2018,Jakarta Timur
403,2018-10-01,Cakung,585027,9090,9.364437924,October,10,2018,Jakarta Timur
404,2018-10-01,Tanjung Priok,5470,85,4.389159601,October,10,2018,Jakarta Utara
405,2018-10-01,Cilincing,7401,115,2.389159601,October,10,2018,Jakarta Utara
406,2018-10-01,Kelapa gading,172676,2683,5.389159601,October,10,2018,Jakarta Utara
407,2018-10-01,Koja,9203,143,5.389159601,October,10,2018,Jakarta Utara
408,2018-10-01,Pademangan,407073,6325,4.389159601,October,10,2018,Jakarta Utara
409,2018-10-01,Penjaringan,1332498,20704,1.389159601,October,10,2018,Jakarta Utara
410,2018-10-01,Setiabudi,1424790,22138,23.394847366999997,October,10,2018,Jakarta Selatan
411,2018-10-01,Tebet,982769,15270,18.394847367,October,10,2018,Jakarta Selatan
412,2018-10-01,Keb Baru,1273159,19782,20.394847367,October,10,2018,Jakarta Selatan
413,2018-10-01,Keb Lama,4739624,73643,25.394847366999997,October,10,2018,Jakarta Selatan
414,2018-10-01,Cilandak,4686528,72818,38.394847367,October,10,2018,Jakarta Selatan
415,2018-10-01,Pesanggrahan,436035,6775,22.394847366999997,October,10,2018,Jakarta Selatan
416,2018-10-01,Pasar Minggu,3993827,62055,39.394847367,October,10,2018,Jakarta Selatan
417,2018-10-01,Jagakarsa,1644255,25548,62.394847367,October,10,2018,Jakarta Selatan
418,2018-10-01,Mampang Prapatan,1426399,22163,26.394847366999997,October,10,2018,Jakarta Selatan
419,2018-10-01,Pancoran,1922417,29870,25.394847366999997,October,10,2018,Jakarta Selatan
420,2018-11-01,Kalideres,1084392,16849,5.352066161000001,November,11,2018,Jakarta Barat
421,2018-11-01,Cengkareng,1371693,21313,3.352066161,November,11,2018,Jakarta Barat
422,2018-11-01,Tambora,1287,20,4.352066161000001,November,11,2018,Jakarta Barat
423,2018-11-01,Grogol Petamburan,460813,7160,4.352066161000001,November,11,2018,Jakarta Barat
424,2018-11-01,Taman Sari,385770,5994,5.352066161000001,November,11,2018,Jakarta Barat
425,2018-11-01,Kebon Jeruk,1359336,21121,10.352066161,November,11,2018,Jakarta Barat
426,2018-11-01,Kembangan,959985,14916,10.352066161,November,11,2018,Jakarta Barat
427,2018-11-01,Palmerah,892859,13873,9.352066161,November,11,2018,Jakarta Barat
428,2018-11-01,Menteng,1562326,24275,10.391615491,November,11,2018,Jakarta Pusat
429,2018-11-01,Tanah Abang,2628569,40842,10.391615491,November,11,2018,Jakarta Pusat
430,2018-11-01,Sawah Besar,457724,7112,4.3916154910000005,November,11,2018,Jakarta Pusat
431,2018-11-01,Gambir,545832,8481,4.3916154910000005,November,11,2018,Jakarta Pusat
432,2018-11-01,Cempaka Putih,59918,931,6.3916154910000005,November,11,2018,Jakarta Pusat
433,2018-11-01,Johar Baru,6307,98,11.391615491,November,11,2018,Jakarta Pusat
434,2018-11-01,Kemayoran,258403,4015,5.3916154910000005,November,11,2018,Jakarta Pusat
435,2018-11-01,Senen,375859,5840,10.391615491,November,11,2018,Jakarta Pusat
436,2018-11-01,Kramat Jati,591077,9184,36.364437924,November,11,2018,Jakarta Timur
437,2018-11-01,Ciracas,488102,7584,52.36443792399999,November,11,2018,Jakarta Timur
438,2018-11-01,Cipayung,1059936,16469,73.364437924,November,11,2018,Jakarta Timur
439,2018-11-01,Makasar,2713138,42156,29.364437924,November,11,2018,Jakarta Timur
440,2018-11-01,Pasar Rebo,107287,1667,48.36443792399999,November,11,2018,Jakarta Timur
441,2018-11-01,Jatinegara,144873,2251,17.364437924,November,11,2018,Jakarta Timur
442,2018-11-01,Duren sawit,185741,2886,20.364437924,November,11,2018,Jakarta Timur
443,2018-11-01,Matraman,238773,3710,9.364437924,November,11,2018,Jakarta Timur
444,2018-11-01,Pulo Gadung,578269,8985,11.364437924,November,11,2018,Jakarta Timur
445,2018-11-01,Cakung,828756,12877,9.364437924,November,11,2018,Jakarta Timur
446,2018-11-01,Tanjung Priok,5470,85,4.389159601,November,11,2018,Jakarta Utara
447,2018-11-01,Cilincing,7079,110,2.389159601,November,11,2018,Jakarta Utara
448,2018-11-01,Kelapa gading,172676,2683,5.389159601,November,11,2018,Jakarta Utara
449,2018-11-01,Koja,8881,138,5.389159601,November,11,2018,Jakarta Utara
450,2018-11-01,Pademangan,338080,5253,4.389159601,November,11,2018,Jakarta Utara
451,2018-11-01,Penjaringan,1035286,16086,1.389159601,November,11,2018,Jakarta Utara
452,2018-11-01,Setiabudi,1609180,25003,23.394847366999997,November,11,2018,Jakarta Selatan
453,2018-11-01,Tebet,1232226,19146,18.394847367,November,11,2018,Jakarta Selatan
454,2018-11-01,Keb Baru,1477371,22955,20.394847367,November,11,2018,Jakarta Selatan
455,2018-11-01,Keb Lama,5367322,83396,25.394847366999997,November,11,2018,Jakarta Selatan
456,2018-11-01,Cilandak,6686434,103892,38.394847367,November,11,2018,Jakarta Selatan
457,2018-11-01,Pesanggrahan,481988,7489,22.394847366999997,November,11,2018,Jakarta Selatan
458,2018-11-01,Pasar Minggu,3572723,55512,39.394847367,November,11,2018,Jakarta Selatan
459,2018-11-01,Jagakarsa,1532527,23812,62.394847367,November,11,2018,Jakarta Selatan
460,2018-11-01,Mampang Prapatan,2030798,31554,26.394847366999997,November,11,2018,Jakarta Selatan
461,2018-11-01,Pancoran,2552689,39663,25.394847366999997,November,11,2018,Jakarta Selatan
462,2018-12-01,Kalideres,1060644,16480,5.352066161000001,December,12,2018,Jakarta Barat
463,2018-12-01,Cengkareng,1131825,17586,3.352066161,December,12,2018,Jakarta Barat
464,2018-12-01,Tambora,1222,19,4.352066161000001,December,12,2018,Jakarta Barat
465,2018-12-01,Grogol Petamburan,480507,7466,4.352066161000001,December,12,2018,Jakarta Barat
466,2018-12-01,Taman Sari,100980,1569,5.352066161000001,December,12,2018,Jakarta Barat
467,2018-12-01,Kebon Jeruk,1271228,19752,10.352066161,December,12,2018,Jakarta Barat
468,2018-12-01,Kembangan,922914,14340,10.352066161,December,12,2018,Jakarta Barat
469,2018-12-01,Palmerah,1000146,15540,9.352066161,December,12,2018,Jakarta Barat
470,2018-12-01,Menteng,1338741,20801,10.391615491,December,12,2018,Jakarta Pusat
471,2018-12-01,Tanah Abang,1869642,29050,10.391615491,December,12,2018,Jakarta Pusat
472,2018-12-01,Sawah Besar,241541,3753,4.3916154910000005,December,12,2018,Jakarta Pusat
473,2018-12-01,Gambir,665283,10337,4.3916154910000005,December,12,2018,Jakarta Pusat
474,2018-12-01,Cempaka Putih,89588,1392,6.3916154910000005,December,12,2018,Jakarta Pusat
475,2018-12-01,Johar Baru,42670,663,11.391615491,December,12,2018,Jakarta Pusat
476,2018-12-01,Kemayoran,278161,4322,5.3916154910000005,December,12,2018,Jakarta Pusat
477,2018-12-01,Senen,367299,5707,10.391615491,December,12,2018,Jakarta Pusat
478,2018-12-01,Kramat Jati,633425,9842,36.364437924,December,12,2018,Jakarta Timur
479,2018-12-01,Ciracas,681566,10590,52.36443792399999,December,12,2018,Jakarta Timur
480,2018-12-01,Cipayung,703449,10930,73.364437924,December,12,2018,Jakarta Timur
481,2018-12-01,Makasar,2685914,41733,29.364437924,December,12,2018,Jakarta Timur
482,2018-12-01,Pasar Rebo,99242,1542,48.36443792399999,December,12,2018,Jakarta Timur
483,2018-12-01,Jatinegara,159354,2476,17.364437924,December,12,2018,Jakarta Timur
484,2018-12-01,Duren sawit,140818,2188,20.364437924,December,12,2018,Jakarta Timur
485,2018-12-01,Matraman,178340,2771,9.364437924,December,12,2018,Jakarta Timur
486,2018-12-01,Pulo Gadung,414668,6443,11.364437924,December,12,2018,Jakarta Timur
487,2018-12-01,Cakung,625059,9712,9.364437924,December,12,2018,Jakarta Timur
488,2018-12-01,Tanjung Priok,5470,85,4.389159601,December,12,2018,Jakarta Utara
489,2018-12-01,Cilincing,7336,114,2.389159601,December,12,2018,Jakarta Utara
490,2018-12-01,Kelapa gading,172676,2683,5.389159601,December,12,2018,Jakarta Utara
491,2018-12-01,Koja,9203,143,5.389159601,December,12,2018,Jakarta Utara
492,2018-12-01,Pademangan,276552,4297,4.389159601,December,12,2018,Jakarta Utara
493,2018-12-01,Penjaringan,1316666,20458,1.389159601,December,12,2018,Jakarta Utara
494,2018-12-01,Setiabudi,1738606,27014,23.394847366999997,December,12,2018,Jakarta Selatan
495,2018-12-01,Tebet,1165421,18108,18.394847367,December,12,2018,Jakarta Selatan
496,2018-12-01,Keb Baru,1205710,18734,20.394847367,December,12,2018,Jakarta Selatan
497,2018-12-01,Keb Lama,4736857,73600,25.394847366999997,December,12,2018,Jakarta Selatan
498,2018-12-01,Cilandak,9062393,140809,38.394847367,December,12,2018,Jakarta Selatan
499,2018-12-01,Pesanggrahan,499107,7755,22.394847366999997,December,12,2018,Jakarta Selatan
500,2018-12-01,Pasar Minggu,3382154,52551,39.394847367,December,12,2018,Jakarta Selatan
501,2018-12-01,Jagakarsa,1564643,24311,62.394847367,December,12,2018,Jakarta Selatan
502,2018-12-01,Mampang Prapatan,1741052,27052,26.394847366999997,December,12,2018,Jakarta Selatan
503,2018-12-01,Pancoran,1461668,22711,25.394847366999997,December,12,2018,Jakarta Selatan
504,2019-01-01,Kalideres,1136588,17660,5.234710774,January,1,2019,Jakarta Barat
505,2019-01-01,Cengkareng,1402779,21796,3.234710774,January,1,2019,Jakarta Barat
506,2019-01-01,Tambora,965,15,4.234710774,January,1,2019,Jakarta Barat
507,2019-01-01,Grogol Petamburan,306608,4764,4.234710774,January,1,2019,Jakarta Barat
508,2019-01-01,Taman Sari,147769,2296,5.234710774,January,1,2019,Jakarta Barat
509,2019-01-01,Kebon Jeruk,1050732,16326,10.234710774,January,1,2019,Jakarta Barat
510,2019-01-01,Kembangan,1010701,15704,10.234710774,January,1,2019,Jakarta Barat
511,2019-01-01,Palmerah,1070426,16632,9.234710774,January,1,2019,Jakarta Barat
512,2019-01-01,Menteng,1496615,23254,10.261076994,January,1,2019,Jakarta Pusat
513,2019-01-01,Tanah Abang,2058344,31982,10.261076994,January,1,2019,Jakarta Pusat
514,2019-01-01,Sawah Besar,292771,4549,4.261076994,January,1,2019,Jakarta Pusat
515,2019-01-01,Gambir,519831,8077,4.261076994,January,1,2019,Jakarta Pusat
516,2019-01-01,Cempaka Putih,60369,938,6.261076994,January,1,2019,Jakarta Pusat
517,2019-01-01,Johar Baru,13064,203,11.261076994000002,January,1,2019,Jakarta Pusat
518,2019-01-01,Kemayoran,281186,4369,5.261076994,January,1,2019,Jakarta Pusat
519,2019-01-01,Senen,337114,5238,10.261076994,January,1,2019,Jakarta Pusat
520,2019-01-01,Kramat Jati,621841,9662,36.242958615999996,January,1,2019,Jakarta Timur
521,2019-01-01,Ciracas,831910,12926,52.242958616,January,1,2019,Jakarta Timur
522,2019-01-01,Cipayung,1189105,18476,73.24295861600001,January,1,2019,Jakarta Timur
523,2019-01-01,Makasar,2835614,44059,29.242958616,January,1,2019,Jakarta Timur
524,2019-01-01,Pasar Rebo,118614,1843,48.242958616,January,1,2019,Jakarta Timur
525,2019-01-01,Jatinegara,200544,3116,17.242958616,January,1,2019,Jakarta Timur
526,2019-01-01,Duren sawit,170423,2648,20.242958616,January,1,2019,Jakarta Timur
527,2019-01-01,Matraman,126402,1964,9.242958616000001,January,1,2019,Jakarta Timur
528,2019-01-01,Pulo Gadung,443565,6892,11.242958616,January,1,2019,Jakarta Timur
529,2019-01-01,Cakung,601117,9340,9.242958616000001,January,1,2019,Jakarta Timur
530,2019-01-01,Tanjung Priok,128,2,4.259439734,January,1,2019,Jakarta Utara
531,2019-01-01,Cilincing,6242,97,2.259439734,January,1,2019,Jakarta Utara
532,2019-01-01,Kelapa gading,333253,5178,5.259439734,January,1,2019,Jakarta Utara
533,2019-01-01,Koja,7851,122,5.259439734,January,1,2019,Jakarta Utara
534,2019-01-01,Pademangan,194236,3018,4.259439734,January,1,2019,Jakarta Utara
535,2019-01-01,Penjaringan,1085100,16860,1.259439734,January,1,2019,Jakarta Utara
536,2019-01-01,Setiabudi,1579960,24549,23.263231578000003,January,1,2019,Jakarta Selatan
537,2019-01-01,Tebet,736851,11449,18.263231578,January,1,2019,Jakarta Selatan
538,2019-01-01,Keb Baru,906310,14082,20.263231578,January,1,2019,Jakarta Selatan
539,2019-01-01,Keb Lama,3266822,50759,25.263231578000003,January,1,2019,Jakarta Selatan
540,2019-01-01,Cilandak,5104607,79314,38.263231578,January,1,2019,Jakarta Selatan
541,2019-01-01,Pesanggrahan,41640,647,22.263231578000003,January,1,2019,Jakarta Selatan
542,2019-01-01,Pasar Minggu,3295527,51205,39.263231578,January,1,2019,Jakarta Selatan
543,2019-01-01,Jagakarsa,2036012,31635,62.263231578,January,1,2019,Jakarta Selatan
544,2019-01-01,Mampang Prapatan,1606605,24963,26.263231578000003,January,1,2019,Jakarta Selatan
545,2019-01-01,Pancoran,1567475,24355,25.263231578000003,January,1,2019,Jakarta Selatan
546,2019-02-01,Kalideres,1078343,16755,5.234710774,February,2,2019,Jakarta Barat
547,2019-02-01,Cengkareng,1084328,16848,3.234710774,February,2,2019,Jakarta Barat
548,2019-02-01,Tambora,128,2,4.234710774,February,2,2019,Jakarta Barat
549,2019-02-01,Grogol Petamburan,548921,8529,4.234710774,February,2,2019,Jakarta Barat
550,2019-02-01,Taman Sari,62686,974,5.234710774,February,2,2019,Jakarta Barat
551,2019-02-01,Kebon Jeruk,1073194,16675,10.234710774,February,2,2019,Jakarta Barat
552,2019-02-01,Kembangan,1015914,15785,10.234710774,February,2,2019,Jakarta Barat
553,2019-02-01,Palmerah,836801,13002,9.234710774,February,2,2019,Jakarta Barat
554,2019-02-01,Menteng,1212468,18839,10.261076994,February,2,2019,Jakarta Pusat
555,2019-02-01,Tanah Abang,2392370,37172,10.261076994,February,2,2019,Jakarta Pusat
556,2019-02-01,Sawah Besar,228283,3547,4.261076994,February,2,2019,Jakarta Pusat
557,2019-02-01,Gambir,521504,8103,4.261076994,February,2,2019,Jakarta Pusat
558,2019-02-01,Cempaka Putih,76072,1182,6.261076994,February,2,2019,Jakarta Pusat
559,2019-02-01,Johar Baru,2896,45,11.261076994000002,February,2,2019,Jakarta Pusat
560,2019-02-01,Kemayoran,304034,4724,5.261076994,February,2,2019,Jakarta Pusat
561,2019-02-01,Senen,289553,4499,10.261076994,February,2,2019,Jakarta Pusat
562,2019-02-01,Kramat Jati,525881,8171,36.242958615999996,February,2,2019,Jakarta Timur
563,2019-02-01,Ciracas,622806,9677,52.242958616,February,2,2019,Jakarta Timur
564,2019-02-01,Cipayung,992551,15422,73.24295861600001,February,2,2019,Jakarta Timur
565,2019-02-01,Makasar,1929432,29979,29.242958616,February,2,2019,Jakarta Timur
566,2019-02-01,Pasar Rebo,477225,7415,48.242958616,February,2,2019,Jakarta Timur
567,2019-02-01,Jatinegara,185805,2887,17.242958616,February,2,2019,Jakarta Timur
568,2019-02-01,Duren sawit,170488,2649,20.242958616,February,2,2019,Jakarta Timur
569,2019-02-01,Matraman,92098,1431,9.242958616000001,February,2,2019,Jakarta Timur
570,2019-02-01,Pulo Gadung,618237,9606,11.242958616,February,2,2019,Jakarta Timur
571,2019-02-01,Cakung,745540,11584,9.242958616000001,February,2,2019,Jakarta Timur
572,2019-02-01,Tanjung Priok,286077,4445,4.259439734,February,2,2019,Jakarta Utara
573,2019-02-01,Cilincing,5727,89,2.259439734,February,2,2019,Jakarta Utara
574,2019-02-01,Kelapa gading,24971,388,5.259439734,February,2,2019,Jakarta Utara
575,2019-02-01,Koja,7143,111,5.259439734,February,2,2019,Jakarta Utara
576,2019-02-01,Pademangan,216698,3367,4.259439734,February,2,2019,Jakarta Utara
577,2019-02-01,Penjaringan,1015013,15771,1.259439734,February,2,2019,Jakarta Utara
578,2019-02-01,Setiabudi,1253207,19472,23.263231578000003,February,2,2019,Jakarta Selatan
579,2019-02-01,Tebet,836801,13002,18.263231578,February,2,2019,Jakarta Selatan
580,2019-02-01,Keb Baru,736851,11449,20.263231578,February,2,2019,Jakarta Selatan
581,2019-02-01,Keb Lama,4959348,77057,25.263231578000003,February,2,2019,Jakarta Selatan
582,2019-02-01,Cilandak,6106041,94874,38.263231578,February,2,2019,Jakarta Selatan
583,2019-02-01,Pesanggrahan,426832,6632,22.263231578000003,February,2,2019,Jakarta Selatan
584,2019-02-01,Pasar Minggu,3447093,53560,39.263231578,February,2,2019,Jakarta Selatan
585,2019-02-01,Jagakarsa,1843255,28640,62.263231578,February,2,2019,Jakarta Selatan
586,2019-02-01,Mampang Prapatan,1678623,26082,26.263231578000003,February,2,2019,Jakarta Selatan
587,2019-02-01,Pancoran,1655647,25725,25.263231578000003,February,2,2019,Jakarta Selatan
588,2019-03-01,Kalideres,1150490,17876,5.234710774,March,3,2019,Jakarta Barat
589,2019-03-01,Cengkareng,943509,14660,3.234710774,March,3,2019,Jakarta Barat
590,2019-03-01,Tambora,9782,152,4.234710774,March,3,2019,Jakarta Barat
591,2019-03-01,Grogol Petamburan,364403,5662,4.234710774,March,3,2019,Jakarta Barat
592,2019-03-01,Taman Sari,141140,2193,5.234710774,March,3,2019,Jakarta Barat
593,2019-03-01,Kebon Jeruk,1034642,16076,10.234710774,March,3,2019,Jakarta Barat
594,2019-03-01,Kembangan,943445,14659,10.234710774,March,3,2019,Jakarta Barat
595,2019-03-01,Palmerah,665798,10345,9.234710774,March,3,2019,Jakarta Barat
596,2019-03-01,Menteng,1299224,20187,10.261076994,March,3,2019,Jakarta Pusat
597,2019-03-01,Tanah Abang,2174835,33792,10.261076994,March,3,2019,Jakarta Pusat
598,2019-03-01,Sawah Besar,228991,3558,4.261076994,March,3,2019,Jakarta Pusat
599,2019-03-01,Gambir,437322,6795,4.261076994,March,3,2019,Jakarta Pusat
600,2019-03-01,Cempaka Putih,47432,737,6.261076994,March,3,2019,Jakarta Pusat
601,2019-03-01,Johar Baru,5148,80,11.261076994000002,March,3,2019,Jakarta Pusat
602,2019-03-01,Kemayoran,336020,5221,5.261076994,March,3,2019,Jakarta Pusat
603,2019-03-01,Senen,1101576,17116,10.261076994,March,3,2019,Jakarta Pusat
604,2019-03-01,Kramat Jati,487458,7574,36.242958615999996,March,3,2019,Jakarta Timur
605,2019-03-01,Ciracas,518415,8055,52.242958616,March,3,2019,Jakarta Timur
606,2019-03-01,Cipayung,781130,12137,73.24295861600001,March,3,2019,Jakarta Timur
607,2019-03-01,Makasar,2410648,37456,29.242958616,March,3,2019,Jakarta Timur
608,2019-03-01,Pasar Rebo,106643,1657,48.242958616,March,3,2019,Jakarta Timur
609,2019-03-01,Jatinegara,167913,2609,17.242958616,March,3,2019,Jakarta Timur
610,2019-03-01,Duren sawit,137793,2141,20.242958616,March,3,2019,Jakarta Timur
